SMILES,pActivity
CCc1c[nH]c2ncc(-c3ccc(N)c(C(=O)N(C)C)c3)cc12,7.657577319177793
COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,7.657577319177793
COc1cc(CC#Cc2cnc(N)nc2N)cc(OC)c1OC,7.657577319177793
CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccc(N)nc4)n(C)n3)cc2C(F)(F)F)CC1,7.657577319177793
CC[C@@](C)(Cc1ccc(OCCCOc2ccc(C3CCC(C)(C)CC3)cc2Cl)cc1)C(=O)O,7.657577319177793
O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cccc(-c2cncnc2)c1,7.657577319177793
CCC(CC)(Cc1ccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1)C(=O)O,7.657577319177793
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(C(F)(F)F)c(-c2cncnc2)c1,7.657577319177793
Cc1ccc(C(=O)Nc2ccc(CN3CCNC(C)C3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,7.657577319177793
CN(C)CC1CCN(c2cc(-c3ccccc3O)nnc2N)CC1,7.647817481888637
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3ncnn3c2)nn1,7.645891560852599
CC(=O)Nc1ccc(C)c(-c2ccc3nc(NC(=O)C4CC4)sc3c2)c1,7.645891560852599
O=[N+]([O-])c1cc(C(F)(F)F)ccc1S(=O)(=O)N1CCN(c2nc(Cl)ncc2Br)CC1,7.645891560852599
CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5ccccn45)c3)cc2C(F)(F)F)CC1,7.638272163982407
Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C)CC2)cc1Nc1nccc(-c2ccncc2)n1,7.638272163982407
CC(C)(C)c1cc(NC(=O)Nc2cccc(Nc3ncnc4ccccc34)c2)n(-c2cccc(N)c2)n1,7.638272163982407
Cc1ccc(C(=O)Nc2cc(C(F)(F)F)on2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,7.638272163982407
O=C(O)CCNc1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1ccn[nH]1,7.638272163982407
C=CCN(C)C/C=C/COc1ccc2c(-c3ccc(Br)cc3)coc2c1,7.638272163982407
CCNC(=O)Nc1nc2ccc(-c3c(C)cccc3Cl)cc2[nH]1,7.638272163982407
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCO)c(-c2cncnc2)c1,7.638272163982407
CCCc1cc(C(=O)CC)cc(CCC)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1,7.638272163982407
CCNC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,7.638272163982407
CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cncc(N5CCOCC5)c4)c3)cc2C(F)(F)F)CC1,7.638272163982407
CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1,7.634064658465652
Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@H]3F)sc2c1,7.625251653989896
Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)[nH]c2=O)cc1,7.619969752032169
c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,7.619788758288394
CCn1cc(-c2ccc3c(c2)ncn3-c2cc(OC)c(CO)c(OC)c2)cn1,7.619788758288394
O=C(O)c1ccccc1-n1cc(C(=O)O)c(=O)c2cc(Cc3c(F)cc(F)cc3Cl)c(Cl)cc21,7.619788758288394
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(C#Cc4cnc(NC(C)(C)C)nc4)c3)cc(C(F)(F)F)c2)cn1,7.619788758288394
CN(C)CCOc1ccc(C(=O)NCc2cccc(C(=O)N[C@@H](CC(C)(C)C)C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1,7.619788758288394
Cc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,7.619788758288394
O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)[C@@H]1C[C@@H]1F,7.619788758288394
O=C(c1ccc(F)cc1)N1CCN(c2nc(N3CCOCC3)ncc2Br)CC1,7.619788758288394
Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)n2nccn2)cc1,7.619788758288394
O=C(c1ccc(C(F)(F)F)cc1)N1CCN(c2nc(N3CCOCC3)ncc2Br)CC1,7.619788758288394
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,7.619788758288394
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,7.6182860032185316
Cc1c(F)cncc1-c1ccc2nc(NC(=O)C3CC(F)C3)sc2c1,7.61261017366127
Cc1cc(C(C)O)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,7.609064892896621
O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1)C1CC1,7.605121533857356
C[C@H](Nc1nc(Nc2cn(C)cn2)c2cc[nH]c2n1)c1ncc(F)cn1,7.602059991327962
COc1cc(-c2n[nH]c3ncc(-c4cccc(O)c4)cc23)cc(OC)c1OC,7.602059991327962
COc1cc(C(C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC,7.602059991327962
CO[C@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,7.602059991327962
Cc1cc(CO)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,7.595166283380061
Cc1cn(-c2cc(NC(=O)c3cccc(C#Cc4cccc5[nH]nc(N)c45)c3)cc(C(F)(F)F)c2)cn1,7.586703473032976
Cc1ccc(C(=O)Nc2cc(-n3ccnc3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,7.585026652029182
Cc1ccc(C(=O)Nc2cc(-n3cnc(CN4CCCC4)c3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,7.585026652029182
O=C(Nc1cc(-n2ccnc2)cc(C(F)(F)F)c1)c1cccc(C#Cc2cnc3cccnn23)c1,7.585026652029182
C[C@@H]1COCCN1c1cccc(-c2csc(NC(=O)CNC(=O)c3ccn(S(C)(=O)=O)c3)n2)n1,7.585026652029182
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncc(F)c2)c1,7.585026652029182
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc(C(F)(F)F)c2)cn1,7.585026652029182
COc1cc(OC)c(Cl)c(-c2ccc3c(/C=C/c4ccc(C(=O)N5CCNCC5)cc4)n[nH]c3c2)c1Cl,7.585026652029182
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-n1cc(-c2cnc3cccnn23)cn1,7.584442810430426
Cc1ccc(NC(=O)c2ccc(CN3CCCN(C)CC3)cc2)cc1-n1cc(-c2cccnc2)cn1,7.572040629617149
Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(CCO)c2=O)cc1,7.568958054664114
Cn1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2Cl)cn1,7.568636235841012
CC[C@@H](C#Cc1c(C)nc(N)nc1N)c1cc(OC)c(OC)c(OC)c1,7.568636235841012
Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1,7.567993787913952
Cc1nc(Nc2ncc(C(=O)Nc3c(C)noc3C)s2)cc(N2CCN(CCO)CC2)n1,7.562249437179612
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cn(C(C)C)c2ncnc(N)c12,7.560667306169737
Cc1cccc(F)c1-c1ccc2nc(NC(=O)C3CC3(F)F)sc2c1,7.560667306169737
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(C#Cc4cn(C(C)C)c5ncnc(N)c45)c3)cc(C(F)(F)F)c2)cn1,7.560667306169737
Cc1ccc(NC(=O)c2ccc(C)c(C(F)(F)F)c2)cc1C#Cc1cn(C2CCCC2)c2ncnc(N)c12,7.560667306169737
CCc1nc(C#Cc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)c2c(N)nccn12,7.560667306169737
CCn1cc(C#Cc2cc(C(=O)Nc3cc(-n4cnc(C)c4)cc(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,7.560667306169737
CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1,7.552841968657781
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1cccc2c1C(=O)C(=O)N2C,7.552841968657781
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cccnn2)c2c(c1)nc1n2C[C@@H](O)CO1,7.552841968657781
C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCCCC4)cc3Cl)cc2O1,7.552841968657781
CC[C@@](C)(Cc1ccc(OCCCOc2cc3oc(=O)cc(C(F)(F)F)c3cc2Cl)cc1)C(=O)O,7.552841968657781
Cc1oc(-c2cccs2)nc1CCOc1ccc(C[C@](C)(Oc2ccccc2)C(=O)O)cc1,7.552841968657781
CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2sccc12)C(=O)O,7.552841968657781
CN=NNc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1C(F)(F)F,7.552841968657781
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1,7.552841968657781
Cc1ccc(C(=O)Nc2cc(C(F)(F)F)on2)cc1C#Cn1cnc2c(NC3CC3)cccc21,7.552841968657781
CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12,7.551219441251208
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cncc3C)s2)cc(N2CCN(CCO)CC2)n1,7.549750891680639
CC(=O)N1CCC(COc2cc(F)c3c(=O)[nH]c(CN(C)C4CCN(C(=O)c5cnn(C)c5)CC4)nc3c2)CC1,7.537602002101044
C=CCN(C)Cc1ccc(-c2ccc(C(=O)c3ccc(Br)cc3)cc2)cc1,7.537602002101044
Cc1c(Cc2c(Cl)cccc2Cl)c(=O)ccn1CCc1ccc(-c2c[nH]c(CNC(=O)Nc3ncc(Br)s3)n2)cc1,7.537602002101044
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc(N)s1,7.537602002101044
CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(CC(C)C)cc3Cl)cc2O1,7.537602002101044
Cc1cn(-c2cc(NC(=O)c3cccc(C#Cc4cnc5cccnn45)c3)cc(C(F)(F)F)c2)cn1,7.537602002101044
CN(C)CCNC(=O)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,7.536109575326312
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3cc(C(=O)N(C)C)n[nH]3)c2)n1,7.536107011014092
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cc(C(=O)N(C)C)n[nH]4)C3)c2)n1,7.536107011014092
Cc1cccc(Cl)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,7.525783735923745
CC(C)(Oc1ccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1)C(=O)O,7.523023534240472
CC[C@@](C)(Cc1ccc(OCCCOc2ccc(OS(C)(=O)=O)cc2Cl)cc1)C(=O)O,7.522878745280337
CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc(NC)nc1,7.522878745280337
CC(C)(C)n1ccc(C(=O)NCC(=O)Nc2nc(-c3cccc(N4CCCC4)n3)cs2)c1,7.522878745280337
Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N(C)CCCO)cn1,7.522878745280337
c1ccc(Oc2ccc3[nH]nc(-c4nc5ccc(N6CCC(N7CCCCC7)CC6)cc5[nH]4)c3c2)cc1,7.522878745280337
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](c2cc(N3CCC(CN4CCC(c5ccc6c(c5)-n5c(nc(=O)c7c(Cl)cccc75)C6(C)C)CC4)CC3)no2)C(C)C)cc1,7.522878745280337
CN1CCOc2ccc(cc2)C(=O)NCc2cccc(c2)C(=O)N[C@@H](CC(C)(C)C)C(=O)Nc2ccc(cc2)CCN(C)C(=O)CC(C)(C)CC1=O,7.522878745280337
CC(C)(C)NC(=O)Nc1ccc2[nH]nc(-c3nc4ccc(N5CCC(N6CCCCC6)CC5)cc4[nH]3)c2c1,7.522878745280337
FC(F)(F)Oc1ccc(Nc2ncnc3c2cnn3Cc2cccnc2)cc1,7.522878745280337
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,7.522878745280337
Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1C#Cn1cnc2c(NC3CC3)ncnc21,7.522878745280337
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,7.522878745280337
COc1cc(CNCc2ccccn2)cc(Cl)c1OCc1ccc(Cl)cc1,7.522878745280337
COc1cc([C@@H](C#Cc2c(C)nc(N)nc2N)OC)cc(OC)c1OC,7.522878745280337
O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(F)c(F)c5)C4)nn3)nc2s1)C1CC1,7.522444884514724
Cc1cc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)on1,7.51999305704285
CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,7.508638306165727
Nc1n[nH]c2cccc(-c3ccc(C(=O)NCCNC(=O)c4ccccc4Br)cc3)c12,7.508638306165727
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2ccncc2)c1,7.508638306165727
Cn1ncc([N+](=O)[O-])c1C(=O)Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,7.494850021680094
Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C3CCCC3)nc21,7.494850021680094
Cc1ccc(NC(O)c2ccc(CN3CC[C@@H](CN(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,7.494850021680094
COc1ccc(OC)c(CC#Cc2c(C)nc(N)nc2N)c1,7.494850021680094
Cc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(Nc3cnn(C)c3)nccn12,7.493494967595128
C=CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,7.490797477668897
Cc1ccnc(C)c1-c1ccc2nc(NC(=O)C3C[C@@H]3F)sc2c1,7.490797477668897
Cc1ccnc(C)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,7.486141768895504
Cc1cc(Nc2ncc(C)c(N3CC(C4CC4)C3)n2)sn1,7.481486060122112
Cc1cc(NC(=O)Nc2ccnc(Cl)c2)sn1,7.481486060122112
CN1CCN(Cc2cc(NC(=O)c3cccc(C#Cc4cnc5cnccn45)c3)cc(C(F)(F)F)c2)CC1,7.481486060122112
Cc1ccc(NC(=O)c2ccc(N=NN(C)CO)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,7.481486060122112
Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3CO)sc2c1,7.477886961443659
Cc1ccccc1COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1,7.47755576649368
CC(C)(C)[C@H](NC(=O)c1cccc(-c2cncc(C(=O)NC3CC3)c2)c1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,7.468521082957745
Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2nccn2)cc1,7.468521082957745
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](c2cc(OCC(C)CN3CCC(c4ccc5c(c4)-n4c(nc(=O)c6c(Cl)cccc64)C5(C)C)CC3)no2)C(C)C)cc1,7.468521082957745
O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCN(CCOCCO)CC1,7.468521082957745
O=C([O-])COc1ccc(-c2c[nH]c(CNC(=O)Nc3ncc(Sc4ccccn4)s3)n2)cc1,7.468521082957745
COc1ccc(C(=O)Nc2cccc(Cl)c2)cc1Nc1nccc(-c2cccnc2)n1,7.457363632483233
C#CCO[C@@H]1[C@H](C)[C@@H](COS(=O)(=O)C=C)O[C@H]1n1nc(-c2ccc(C)cc2)c2c(N)ncnc21,7.455931955649724
Cc1cc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)[nH]n1,7.455931955649724
Cn1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2F)cn1,7.455931955649724
COC(=O)C1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,7.455931955649724
Cc1cc(NC(=O)C2=NN=C(c3cncc(-c4ccnc(Nc5cc(NC(=O)c6ccc(CN7CCN(C)CC7)cc6)ccc5C)n4)c3)C2)[nH]n1,7.455931955649724
Nc1nnc(-c2ccccc2O)cc1N1CC(Oc2ccccc2)C1,7.448550002027125
Cc1c(F)cncc1-c1ccc2nc(NC(=O)C3CC(F)(F)C3)sc2c1,7.447331783887806
CC1CN(c2cc(-c3ccccc3O)nnc2N)CCN1S(C)(=O)=O,7.446116973356125
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1F,7.443697499232712
CCCOc1cc(-c2cccc(CCCc3nn(Cc4ccc(C(C)(C)C)cc4)c(=O)n3CC)c2)ccc1CC(=O)O,7.443697499232712
CCn1cc(-c2ccc3c(c2)ncn3-c2cc(OC)c(C(=O)NC)c(OC)c2)cn1,7.443697499232712
COc1cc(C(C)C#Cc2cnc(N)nc2N)cc(OC)c1OC,7.443697499232712
CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)cc2O1,7.432033093176845
Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,7.431798275933005
Cc1oc(-c2ccc(C(C)C)cc2)nc1CCOc1ccc(C[C@H](OCC2CC2)C(=O)O)c2sccc12,7.431798275933005
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cn[nH]c4)C3)c2)n1,7.429457060118103
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3cn[nH]c3)c2)n1,7.429457060118103
CN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4ccc5ncccc5c4)cc3)cc2C(F)(F)F)CC1,7.42021640338319
COc1cc(-c2n[nH]c3ncc(-c4ccc(N)nc4)cc23)cc(OC)c1OC,7.42021640338319
CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C(C)C)cc3Cl)cc2O1,7.42021640338319
COc1cc2c(Nc3ccc(C)cc3C)c(C#N)cnc2cc1OCC1CCN(C)CC1,7.42021640338319
Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1/C=C/n1cnc2cncnc21,7.42021640338319
CC(C)n1nc(C#Cc2cccc3cc(-c4ccc(CN5CCN(C)CC5)cc4)ncc23)c2c(N)ncnc21,7.415309752344025
Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3CO)sc2c1,7.411168274405792
CC(=O)N1CCN(c2cc(-c3ccccc3O)nnc2N)CC1C,7.4089353929735005
CCNC(=O)Nc1nc2ccc(-c3ccnc(C)c3)cc2[nH]1,7.4089353929735005
COc1cc([C@@H](O)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC,7.4089353929735005
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3cnn(C)c3)c2)n1,7.4089353929735005
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3ccn(C)n3)c2)n1,7.4089353929735005
Cc1ccncc1-c1cc(F)c2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,7.405607449624574
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccn2nc(N(C)C)nc2c1,7.404503778174426
Cc1nc(Nc2ncc(C(=O)Nc3c(Br)ccnc3C)s2)cc(N2CCN(CCO)CC2)n1,7.401209493236885
CCCO[C@H](Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)C(=O)O,7.398048595866478
Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2CN(c3ccccc3)C[C@@H]2C(=O)O)c1,7.397940008672037
COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,7.397940008672037
C=CCN(C)C/C=C/COc1ccc(C(=O)c2ccc(Br)cc2)cc1,7.397940008672037
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,7.397940008672037
CN1CCN(c2ccc(Nc3nc(Nc4ccc(F)c(F)c4)c4ncn(CC5CC5)c4n3)cc2)CC1,7.397940008672037
O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O,7.397940008672037
CCCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)C(=O)O,7.397940008672037
CS(=O)(=O)Nc1ccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)cc1,7.397940008672037
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c([nH]c7ccccc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,7.397940008672037
Cc1ncncc1C(=O)NC1=NN(c2ccc(Cl)c(Cl)c2)CC1,7.397940008672037
Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1cncnc1,7.397940008672037
CN1CCN(c2ccc(Nc3nc(Nc4cccc(F)c4)c4ncn(CC5CC5)c4n3)cc2)CC1,7.397940008672037
COCCOc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,7.397940008672037
Cc1scnc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,7.393618634889395
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3[nH]ncc3C)c2)n1,7.392544976785332
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4[nH]ncc4C)C3)c2)n1,7.392544976785332
COc1ccccc1-c1c[nH]c2ncc(-c3cccc(NC(C)=O)c3)cc12,7.387216143280264
Cc1nnc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)s1,7.387216143280264
CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,7.387216143280264
CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,7.387216143280264
CCc1ccc(C(=O)Nc2ccc(C)c(-n3cc(-c4cccnc4)cn3)c2)cc1,7.387110243623958
CC(C)(C)C(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,7.379351306445003
CCCc1cc(OC2CCCC2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1,7.376957565753618
CC[C@@](C)(Cc1ccc(OCCCOc2ccccc2Cl)cc1)C(=O)O,7.376957565753618
CN(CCCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1,7.376750709602099
O=C(NCc1nc(-c2ccccc2)c[nH]1)Nc1ncc(Sc2ccccn2)s1,7.376750709602099
C[C@@H]1CN(c2cccc(-c3csc(NC(=O)C4(NC(=O)c5ccn(S(C)(=O)=O)c5)CC4)n3)n2)C[C@H](C)O1,7.376750709602099
Cc1ncsc1-c1ccc([C@H](CN2CCOCC2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](n2cc([C@H]3CC[C@H](CN4CCC(c5ccc6c(c5)-n5c(nc(=O)c7c(Cl)cccc75)C65CCCCC5)CC4)CC3)nn2)C(C)(C)C)cc1,7.376750709602099
CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,7.376750709602099
[C-]#[N+]c1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)oc3n2)c1,7.370590400897282
CCNC(=O)Nc1nc2ccc(-c3c(Cl)cccc3Cl)cc2[nH]1,7.366531544420414
CCCc1cc(C(=O)CC)cc(CCC)c1O[C@H](C(=O)O)c1ccc(OC(C)C)cc1,7.366531544420414
Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CO)C1,7.366531544420414
Nc1n[nH]c2cc(-c3ccc(C(=O)NCCNC(=O)c4ccc(Cl)c(C(F)(F)F)c4)cc3)ccc12,7.366531544420414
COc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@@H]4O)ccc2Cl)cc1,7.365522729839268
Cc1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1-n1cc(-c2cccnc2)cn1,7.365172324610844
Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12,7.358679881789029
CN(C)CCOc1ccc(C(=O)NCc2cccc(C(=O)N[C@@H](CC(C)(C)C)C(=O)Nc3ccc(CCN(C)C)cc3)c2)cc1,7.356547323513812
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2ccncc2)c1,7.356547323513812
CCNC(=O)Nc1nc2cc(-c3ccccc3)ccc2[nH]1,7.356547323513812
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3cn[nH]c3C)c2)n1,7.349692476868063
