Compound_ID,SMILES,IC50_nM,pActivity,Measurements,Sources,Scaffold
BCRABL_001971,COc1cccc(C(Nc2ccc(-c3ccc(NC(c4cccc(OC)c4)n4nc(-c5cc(=O)oc6ccccc56)oc4=S)cc3)cc2)n2nc(-c3cc4ccccc4oc3=O)oc2=S)c1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccccc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001972,CN(C)c1ccc(C(Nc2ccc(-c3ccc(NC(c4ccc(N(C)C)cc4)n4nc(-c5cc(=O)oc6ccccc56)oc4=S)cc3)cc2)n2nc(-c3cc4ccccc4oc3=O)oc2=S)cc1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccccc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001973,COc1cccc(C(Nc2ccc(NC(c3cccc(OC)c3)n3nc(-c4cc(=O)oc5ccccc45)oc3=S)cc2)n2nc(-c3cc4ccccc4oc3=O)oc2=S)c1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001974,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccc([N+](=O)[O-])cc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccc([N+](=O)[O-])cc3)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001975,O=c1cc(-c2nn(C(Nc3ccc(NC(c4cccc(Br)c4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3cccc(Br)c3)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001976,O=C(c1ccc(-c2cc(Nc3ccccc3Cl)ncn2)cc1)N1CCN(C(=O)c2ccccc2Cl)CC1,70.0,7.154901959985743,2,"BindingDB, ChEMBL",O=C(c1ccccc1)N1CCN(C(=O)c2ccc(-c3cc(Nc4ccccc4)ncn3)cc2)CC1
BCRABL_001977,O=c1cc(-c2nn(C(Nc3ccc(NC(c4cccc(Cl)c4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3cccc(Cl)c3)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001978,Cc1[nH]c2ccccc2c(=O)c1-c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,70.0,7.154901959985743,1,BindingDB,O=c1c(-c2ccc(Oc3ccccc3)cc2)c[nH]c2ccccc12
BCRABL_001979,CC(C)n1nc(-c2ccc(Cl)c(Cl)c2)c2c(N)ncnc21,70.0,7.154901959985743,1,BindingDB,c1ccc(-c2n[nH]c3ncncc23)cc1
BCRABL_001980,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccc(Br)cc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccc(Br)cc2)c(=S)o1,70.0,7.154901959985743,1,BindingDB,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccccc2)c(=S)o1
BCRABL_001981,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccc(Cl)cc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccc(Cl)cc3)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001982,CN(C)c1ccc(C(Nc2ccc(Oc3ccc(NC(c4ccc(N(C)C)cc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)n2nc(-c3cc4ccccc4oc3=O)oc2=S)cc1,70.0,7.154901959985743,1,BindingDB,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccccc2)c(=S)o1
BCRABL_001983,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccc(Cl)cc4Cl)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccc(Cl)cc2Cl)c(=S)o1,70.0,7.154901959985743,1,BindingDB,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccccc2)c(=S)o1
BCRABL_001984,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccc(Cl)cc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccc(Cl)cc3)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccccc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001985,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccc(Cl)cc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccc(Cl)cc2)c(=S)o1,70.0,7.154901959985743,1,BindingDB,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccccc2)c(=S)o1
BCRABL_001986,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccc(Cl)cc5Cl)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccc(Cl)cc3Cl)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccccc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001987,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5cccc(Br)c5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3cccc(Br)c3)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccccc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001988,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5cccc(Cl)c5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3cccc(Cl)c3)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccccc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001989,CN(C)c1ccc(C(Nc2ccc(NC(c3ccc(N(C)C)cc3)n3nc(-c4cc(=O)oc5ccccc45)oc3=S)cc2)n2nc(-c3cc4ccccc4oc3=O)oc2=S)cc1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001990,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4cccc(Br)c4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2cccc(Br)c2)c(=S)o1,70.0,7.154901959985743,1,BindingDB,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccccc2)c(=S)o1
BCRABL_001991,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccc([N+](=O)[O-])cc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccc([N+](=O)[O-])cc2)c(=S)o1,70.0,7.154901959985743,1,BindingDB,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccccc2)c(=S)o1
BCRABL_001992,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,70.0,7.154901959985743,1,BindingDB,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1
BCRABL_001993,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](c2cc(OCCCCN3CCC(c4ccc5c(c4)C(C)(C)c4nc(=O)c6c(Cl)cccc6n4-5)CC3)no2)C(C)C)cc1,70.0,7.154901959985743,1,BindingDB,O=C(NCc1ccc(-c2cncs2)cc1)C1CCCN1C(=O)Cc1cc(OCCCCN2CCC(c3ccc4c(c3)Cc3nc(=O)c5ccccc5n3-4)CC2)no1
BCRABL_001994,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)C(=O)O,70.0,7.154901959985743,1,BindingDB,c1ccc(-c2nc(Cn3ccc4ccccc43)co2)cc1
BCRABL_001995,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccc([N+](=O)[O-])cc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccc([N+](=O)[O-])cc3)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccccc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_001996,Cc1ccc(C(Nc2ccc(Oc3ccc(NC(c4ccc(C)cc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)n2nc(-c3cc4ccccc4oc3=O)oc2=S)cc1,70.0,7.154901959985743,1,BindingDB,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2ccccc2)c(=S)o1
BCRABL_001997,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nn(-c3ccccc3)cc2C(=O)O)c1,70.0,7.154901959985743,1,BindingDB,c1ccc(-c2nc(CCOc3cccc(Cc4ccn(-c5ccccc5)n4)c3)co2)cc1
BCRABL_001998,CNc1nc(Nc2ccc(C)c(N)c2)ncc1C(=O)Nc1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C,70.0,7.154901959985743,1,BindingDB,O=C(Nc1cccc(NC(=O)c2cnc(Nc3ccccc3)nc2)c1)c1ccccc1
BCRABL_001999,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CC[C@@H](N(C)C)C2)cc1Nc1nccc(-c2cccnc2)n1,70.0,7.154901959985743,1,BindingDB,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc2c(c1)CCC2N1CCCC1
BCRABL_002000,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccc(F)cc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccc(F)cc3)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_002001,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccc(Cl)cc4Cl)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccc(Cl)cc3Cl)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_002002,Cc1ccc(C(Nc2ccc(-c3ccc(NC(c4ccc(C)cc4)n4nc(-c5cc(=O)oc6ccccc56)oc4=S)cc3)cc2)n2nc(-c3cc4ccccc4oc3=O)oc2=S)cc1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccccc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_002003,Cc1ccc(C(Nc2ccc(NC(c3ccc(C)cc3)n3nc(-c4cc(=O)oc5ccccc45)oc3=S)cc2)n2nc(-c3cc4ccccc4oc3=O)oc2=S)cc1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(NC(c4ccccc4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_002004,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccc(Br)cc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccc(Br)cc3)c(=S)o2)c2ccccc2o1,70.0,7.154901959985743,1,BindingDB,O=c1cc(-c2nn(C(Nc3ccc(-c4ccc(NC(c5ccccc5)n5nc(-c6cc7ccccc7oc6=O)oc5=S)cc4)cc3)c3ccccc3)c(=S)o2)c2ccccc2o1
BCRABL_002005,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3nncs3)c2)n1,71.0,7.1487416512809245,1,BindingDB,O=C(Nc1cccc(Nc2nccc(-c3cncc(-c4nncs4)c3)n2)c1)c1ccc(CN2CCNCC2)cc1
BCRABL_002006,COc1cc(-c2n[nH]c3ncc(-c4cccc(N)c4)cc23)cc(OC)c1OC,71.0,7.1487416512809245,1,BindingDB,c1ccc(-c2cnc3[nH]nc(-c4ccccc4)c3c2)cc1
BCRABL_002007,Cc1cnc2c(-c3ccc(F)c4[nH]ncc34)c(N)c(=O)[nH]c2c1C,71.0,7.1487416512809245,1,BindingDB,O=c1cc(-c2cccc3[nH]ncc23)c2ncccc2[nH]1
BCRABL_002008,Nc1nnc(-c2ccccc2O)cc1N1CCOCC1,71.5,7.145693958198919,1,BindingDB,c1ccc(-c2cc(N3CCOCC3)cnn2)cc1
BCRABL_002009,CC(=O)N1CCN(c2cc(-c3ccccc3O)nnc2N)CC1,71.7,7.1444808443322,1,BindingDB,c1ccc(-c2cc(N3CCNCC3)cnn2)cc1
BCRABL_002010,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](c2cc(OCC3(CN4CCC(c5ccc6c(c5)C(C)(C)c5nc(=O)c7c(Cl)cccc7n5-6)CC4)CC3)no2)C(C)C)cc1,72.0,7.142667503568731,1,BindingDB,O=C(NCc1ccc(-c2cncs2)cc1)C1CCCN1C(=O)Cc1cc(OCC2(CN3CCC(c4ccc5c(c4)Cc4nc(=O)c6ccccc6n4-5)CC3)CC2)no1
BCRABL_002011,CCCc1cc2c(oc(=O)n2C(C)C)c(CCC)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1,72.0,7.142667503568731,1,BindingDB,O=c1[nH]c2ccc(OCc3ccccc3)cc2o1
BCRABL_002012,Cc1cccnc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,72.0,7.142667503568731,1,BindingDB,O=C(Nc1nc2ccc(-c3ccccn3)cc2s1)C1CC1
BCRABL_002013,CCc1nnc(-c2c(OC)cc(-c3cnc4cc(-c5cnn(C)c5)ccn34)cc2OC)o1,72.0,7.142667503568731,1,BindingDB,c1nnc(-c2ccc(-c3cnc4cc(-c5cn[nH]c5)ccn34)cc2)o1
BCRABL_002014,O=C(c1ccc(Br)cc1)N1CCN(C(=O)c2ccc(-c3cccs3)cc2)CC1,73.0,7.136677139879544,2,"BindingDB, ChEMBL",O=C(c1ccccc1)N1CCN(C(=O)c2ccc(-c3cccs3)cc2)CC1
BCRABL_002015,COc1cc(S(=O)(=O)F)ccc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12,73.0,7.136677139879544,1,BindingDB,c1ccc(-c2c[nH]c3ncc(-c4cccnc4)cc23)cc1
BCRABL_002016,CCO[C@@H](Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)O,73.0,7.136677139879544,1,BindingDB,c1ccc(-c2nc(Cn3ccc4ccccc43)co2)cc1
BCRABL_002017,CCNC(=O)c1c(OC)cc(-n2cnc3cc(-c4cnn(C)c4)ccc32)cc1OC,73.0,7.136677139879544,1,BindingDB,c1ccc(-n2cnc3cc(-c4cn[nH]c4)ccc32)cc1
BCRABL_002018,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc(C)n1C,73.0,7.136677139879544,1,BindingDB,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(C#Cc2cnc[nH]2)c1
BCRABL_002019,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccc(N)cc34)cc2)n(-c2cccc(N)c2)n1,73.0,7.136677139879544,1,BindingDB,O=C(Nc1ccc(Nc2ncnc3ccccc23)cc1)Nc1ccnn1-c1ccccc1
BCRABL_002020,Cc1oc(C2CCCCC2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,73.0,7.136677139879544,1,BindingDB,c1ccc(OCCc2ccc(OCCc3coc(C4CCCCC4)n3)cc2)cc1
BCRABL_002021,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C/c2ccccc2)cc1,73.0,7.136677139879544,1,BindingDB,C(=Cn1cnc2c(Nc3ccccc3)ncnc21)c1ccccc1
BCRABL_002022,CCCc1cc2c(=O)n(C)oc2c(CCC)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1,74.0,7.130768280269024,1,BindingDB,O=c1[nH]oc2cc(OCc3ccccc3)ccc12
BCRABL_002023,C[C@@H]1COCCN1c1cccc(-c2csc(NC(=O)CNC(=O)c3ccn(C(C)(C)C)c3)n2)n1,74.0,7.130768280269024,1,BindingDB,O=C(CNC(=O)c1cc[nH]c1)Nc1nc(-c2cccc(N3CCOCC3)n2)cs1
BCRABL_002024,CCc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(C(F)(F)F)c4)n2CCO3)ccn1,74.0,7.130768280269024,1,BindingDB,c1ccc(Nc2nnc3n2CCOc2ccc(-c4ccncc4)cc2-3)cc1
BCRABL_002025,Nc1ccc(C(=O)NCC(=O)Nc2nc(-c3cccc(-c4ccncc4)n3)cs2)cc1,74.0,7.130768280269024,1,BindingDB,O=C(CNC(=O)c1ccccc1)Nc1nc(-c2cccc(-c3ccncc3)n2)cs1
BCRABL_002026,CCCc1cc2c(oc(=O)n2CC)c(CCC)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1,74.0,7.130768280269024,1,BindingDB,O=c1[nH]c2ccc(OCc3ccccc3)cc2o1
BCRABL_002027,Cc1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1-n1cc(-c2cnc3cccnn23)cn1,74.05,7.130475036144848,2,"BindingDB, ChEMBL",O=C(Nc1cccc(-n2cc(-c3cnc4cccnn34)cn2)c1)c1ccccc1
